student_id,name,roll_number,department,year,attendance_pct,backlogs,grade_trend,fee_delay_days,family_income_bracket,extracurricular,attendance_trend_3m,risk_level
912,Student_0912,ROLL00912,Physics,1,64.88,0,0.07,8,mid,1,-8.21,Low
913,Student_0913,ROLL00913,BCA,1,78.48,1,-1.001,6,mid,0,-9.84,Low
914,Student_0914,ROLL00914,Commerce,2,81.8,0,-0.643,2,mid,0,7.3,Low
915,Student_0915,ROLL00915,MBA,1,99.48,2,2.0,29,low,1,-1.51,Low
916,Student_0916,ROLL00916,MBA,2,63.63,0,-0.689,23,low,1,-1.87,Medium
917,Student_0917,ROLL00917,CE,4,82.52,0,0.167,5,mid,0,8.3,Low
918,Student_0918,ROLL00918,ECE,3,62.12,0,-0.486,2,high,0,-7.19,Medium
919,Student_0919,ROLL00919,Commerce,2,94.59,0,0.446,91,low,0,4.5,Medium
920,Student_0920,ROLL00920,BCA,4,72.04,0,-0.457,1,low,1,-0.59,Low
921,Student_0921,ROLL00921,BCA,4,77.39,1,0.76,28,low,0,-5.4,Medium
922,Student_0922,ROLL00922,Physics,3,45.28,0,1.36,35,mid,1,-29.75,High
923,Student_0923,ROLL00923,MBA,2,36.5,1,-1.444,2,mid,1,-8.44,Medium
924,Student_0924,ROLL00924,ECE,3,86.5,0,0.978,1,high,0,-0.32,Low
925,Student_0925,ROLL00925,CSE,2,100.0,0,-0.515,14,mid,1,2.98,Low
926,Student_0926,ROLL00926,CSE,4,63.31,0,-1.063,61,low,0,9.78,Medium
927,Student_0927,ROLL00927,CSE,4,73.44,0,-0.988,25,low,0,2.78,Low
928,Student_0928,ROLL00928,ME,2,58.81,0,-0.018,2,mid,0,-9.39,Medium
929,Student_0929,ROLL00929,Physics,4,80.27,0,-0.362,23,low,1,3.93,Medium
930,Student_0930,ROLL00930,Commerce,2,88.34,0,2.0,0,low,0,7.34,Low
931,Student_0931,ROLL00931,Physics,3,86.4,0,1.644,53,low,1,-3.74,Low
932,Student_0932,ROLL00932,ECE,3,90.56,0,-0.056,18,low,0,4.56,Low
933,Student_0933,ROLL00933,CSE,3,62.69,3,0.755,2,mid,1,-4.58,Medium
934,Student_0934,ROLL00934,BCA,1,33.09,1,-1.144,4,mid,0,3.41,Medium
935,Student_0935,ROLL00935,Physics,2,30.0,0,1.484,10,mid,1,-22.52,Medium
936,Student_0936,ROLL00936,CSE,1,73.25,0,0.371,39,mid,1,-8.75,Medium
937,Student_0937,ROLL00937,ME,2,62.44,0,-0.908,3,mid,1,-6.81,Low
938,Student_0938,ROLL00938,BCA,3,73.1,1,0.15,34,low,0,-10.05,Medium
939,Student_0939,ROLL00939,Commerce,2,72.62,0,0.948,3,mid,0,2.4,Low
940,Student_0940,ROLL00940,ME,3,74.77,0,1.334,22,mid,0,-7.23,Low
941,Student_0941,ROLL00941,CE,2,36.28,0,0.44,0,low,1,-16.17,Medium
942,Student_0942,ROLL00942,ECE,3,69.35,1,0.004,1,mid,1,6.2,Low
943,Student_0943,ROLL00943,CSE,3,71.34,0,-1.616,2,high,1,-9.95,Low
944,Student_0944,ROLL00944,CE,1,86.74,0,-1.932,2,high,1,2.14,Low
945,Student_0945,ROLL00945,Commerce,4,73.31,0,-0.182,57,mid,1,13.2,Low
946,Student_0946,ROLL00946,Commerce,3,69.63,0,0.175,1,high,1,-4.46,Low
947,Student_0947,ROLL00947,Commerce,1,77.06,2,-1.53,7,low,1,-3.98,Medium
948,Student_0948,ROLL00948,Physics,1,45.32,1,0.682,13,mid,0,-19.04,Medium
949,Student_0949,ROLL00949,Commerce,1,39.39,0,-1.109,82,low,1,-10.37,High
950,Student_0950,ROLL00950,BCA,3,71.6,2,0.723,1,mid,1,-9.03,Low
951,Student_0951,ROLL00951,BCA,2,76.73,0,-0.471,13,mid,1,5.97,Low
952,Student_0952,ROLL00952,CSE,3,67.45,0,0.14,2,mid,1,1.46,Low
953,Student_0953,ROLL00953,CSE,3,82.87,0,-0.071,2,mid,1,3.46,Low
954,Student_0954,ROLL00954,ECE,1,89.97,3,0.08,10,mid,1,0.3,Low
955,Student_0955,ROLL00955,Physics,3,83.02,0,-1.078,53,low,0,4.72,Medium
956,Student_0956,ROLL00956,CE,1,69.39,0,-0.787,12,mid,0,14.34,Low
957,Student_0957,ROLL00957,BCA,1,63.47,1,-0.255,1,mid,1,-1.01,Medium
958,Student_0958,ROLL00958,BCA,4,70.89,0,0.052,41,low,1,4.31,Low
959,Student_0959,ROLL00959,ME,1,75.83,0,-0.174,4,mid,0,7.71,Low
960,Student_0960,ROLL00960,MBA,1,64.8,0,-1.056,8,mid,0,-2.08,Medium
961,Student_0961,ROLL00961,ECE,2,66.18,0,-0.519,0,high,1,10.75,Low
962,Student_0962,ROLL00962,ME,3,58.53,0,0.587,5,mid,0,-0.51,Low
963,Student_0963,ROLL00963,Commerce,2,42.31,1,1.027,8,mid,1,-17.05,Medium
964,Student_0964,ROLL00964,Physics,3,74.01,0,0.62,36,low,1,3.44,Medium
965,Student_0965,ROLL00965,CE,1,100.0,0,-0.187,7,mid,1,8.16,Low
966,Student_0966,ROLL00966,MBA,2,74.5,1,0.798,1,low,1,-17.71,Low
967,Student_0967,ROLL00967,ME,2,54.64,0,1.448,21,mid,1,2.48,Low
968,Student_0968,ROLL00968,Commerce,1,70.02,0,-1.189,30,low,1,-2.47,Medium
969,Student_0969,ROLL00969,ME,2,69.12,0,0.057,2,high,1,-4.0,Low
970,Student_0970,ROLL00970,BCA,3,94.02,1,-0.26,120,low,1,3.74,High
971,Student_0971,ROLL00971,CSE,4,100.0,0,-1.99,11,high,1,4.66,Low
972,Student_0972,ROLL00972,ME,1,63.18,1,-0.419,18,mid,1,-9.3,Medium
973,Student_0973,ROLL00973,CE,4,83.1,0,-0.187,36,low,1,7.0,Low
974,Student_0974,ROLL00974,MBA,3,78.89,0,-0.916,7,mid,1,-4.47,Low
975,Student_0975,ROLL00975,CE,2,86.57,0,0.102,26,low,0,4.53,Medium
976,Student_0976,ROLL00976,Physics,3,93.41,0,-1.371,20,low,1,-1.19,Low
977,Student_0977,ROLL00977,CSE,2,84.17,0,0.234,13,high,1,8.82,Low
978,Student_0978,ROLL00978,ECE,2,100.0,3,-1.325,2,mid,0,7.09,Low
979,Student_0979,ROLL00979,Commerce,3,60.49,0,0.448,1,high,0,-0.4,Low
980,Student_0980,ROLL00980,Commerce,4,71.41,0,-0.533,9,mid,0,-8.09,Medium
981,Student_0981,ROLL00981,BCA,4,74.84,0,-0.024,16,low,0,1.08,Low
982,Student_0982,ROLL00982,Commerce,2,68.23,3,1.248,37,low,0,-17.04,High
983,Student_0983,ROLL00983,BCA,2,56.06,0,-1.101,10,mid,1,2.86,Low
984,Student_0984,ROLL00984,CE,3,100.0,0,-1.105,6,mid,1,6.02,Low
985,Student_0985,ROLL00985,CSE,1,70.64,2,-0.658,52,low,0,-7.76,Medium
986,Student_0986,ROLL00986,ME,2,97.74,0,1.083,2,high,1,12.92,Low
987,Student_0987,ROLL00987,CSE,1,82.28,0,1.267,0,mid,1,-1.86,Low
988,Student_0988,ROLL00988,ME,4,85.34,0,1.064,9,mid,1,12.48,Low
989,Student_0989,ROLL00989,MBA,3,90.87,0,-0.6,24,low,1,5.97,Low
990,Student_0990,ROLL00990,ECE,2,89.31,1,-0.624,59,low,0,0.53,Medium
991,Student_0991,ROLL00991,BCA,2,66.17,0,1.01,99,low,1,-6.57,Medium
992,Student_0992,ROLL00992,CE,4,62.89,3,1.139,21,mid,0,1.15,Medium
993,Student_0993,ROLL00993,ME,4,54.82,1,-0.237,15,high,0,-25.0,Medium
994,Student_0994,ROLL00994,CE,1,100.0,0,1.179,0,high,0,3.23,Low
995,Student_0995,ROLL00995,BCA,1,77.49,1,1.165,9,mid,1,-3.65,Low
996,Student_0996,ROLL00996,CE,4,64.93,0,-0.674,7,mid,1,-8.34,Medium
997,Student_0997,ROLL00997,ME,1,76.5,0,0.548,6,mid,0,-1.97,Low
998,Student_0998,ROLL00998,CSE,2,72.25,0,1.634,2,low,1,-15.95,Low
999,Student_0999,ROLL00999,ECE,1,100.0,0,-0.7,32,low,1,1.95,Low
1000,Student_1000,ROLL01000,CE,1,74.5,2,-1.579,0,high,0,-6.07,Medium
1001,Student_1001,ROLL01001,Physics,3,83.04,1,-1.421,9,mid,1,11.76,Low
1002,Student_1002,ROLL01002,ME,1,82.47,0,-0.167,29,mid,0,2.94,Low
1003,Student_1003,ROLL01003,ECE,4,84.49,2,-0.79,19,low,1,6.46,Low
1004,Student_1004,ROLL01004,ME,4,62.23,0,-0.193,16,mid,0,-12.09,Low
1005,Student_1005,ROLL01005,ME,3,59.04,1,-0.283,28,low,1,5.42,Medium
1006,Student_1006,ROLL01006,CE,2,36.53,1,-1.125,16,mid,0,-7.5,Medium
1007,Student_1007,ROLL01007,ME,1,65.59,2,0.068,9,mid,1,-1.99,Medium
1008,Student_1008,ROLL01008,Physics,4,100.0,0,-0.687,0,mid,0,4.92,Low
1009,Student_1009,ROLL01009,MBA,3,70.79,2,-0.342,39,mid,1,4.22,Medium
1010,Student_1010,ROLL01010,ME,1,43.12,0,0.831,103,low,1,-9.1,High
1011,Student_1011,ROLL01011,CSE,3,76.09,0,0.55,38,mid,1,-5.89,Low
1012,Student_1012,ROLL01012,Commerce,3,84.17,0,-1.144,12,mid,0,9.36,Low
1013,Student_1013,ROLL01013,ME,4,87.27,1,0.14,90,low,1,5.87,Medium
1014,Student_1014,ROLL01014,Commerce,1,83.94,2,-0.874,0,mid,0,-2.84,Low
1015,Student_1015,ROLL01015,ECE,1,91.94,0,0.644,44,low,1,3.73,Low
1016,Student_1016,ROLL01016,ME,1,34.21,0,0.727,12,low,1,-24.56,Medium
1017,Student_1017,ROLL01017,BCA,1,98.61,0,-0.751,4,high,1,10.6,Low
1018,Student_1018,ROLL01018,CSE,4,74.46,0,-2.0,42,low,1,1.95,Medium
1019,Student_1019,ROLL01019,BCA,3,63.05,0,0.163,5,mid,1,8.69,Low
1020,Student_1020,ROLL01020,CE,3,82.42,1,0.187,39,mid,1,1.12,Medium
1021,Student_1021,ROLL01021,CE,1,97.81,0,-0.343,66,low,1,8.71,Low
1022,Student_1022,ROLL01022,BCA,2,50.62,0,-0.88,34,mid,1,-5.91,Medium
1023,Student_1023,ROLL01023,CE,3,43.34,2,1.192,14,high,0,-14.42,Medium
1024,Student_1024,ROLL01024,Physics,3,93.38,0,0.635,26,low,0,2.64,Low
1025,Student_1025,ROLL01025,Physics,2,75.46,0,0.36,4,high,1,-1.73,Low
1026,Student_1026,ROLL01026,ME,3,73.46,0,1.343,23,high,0,-12.83,Low
1027,Student_1027,ROLL01027,CSE,2,64.77,0,-0.942,4,mid,1,-0.53,Low
1028,Student_1028,ROLL01028,Commerce,2,35.03,3,-1.565,81,low,1,-17.65,High
1029,Student_1029,ROLL01029,Commerce,4,79.83,0,-0.344,27,mid,0,-2.03,Medium
1030,Student_1030,ROLL01030,Physics,2,58.42,0,-0.663,21,mid,1,-15.83,Low
1031,Student_1031,ROLL01031,MBA,4,64.34,0,0.471,4,high,0,7.18,Medium
1032,Student_1032,ROLL01032,ME,2,91.9,0,-0.764,31,mid,0,-3.47,Low
1033,Student_1033,ROLL01033,MBA,2,48.72,0,0.176,18,mid,1,-2.79,Low
1034,Student_1034,ROLL01034,BCA,1,84.17,1,-0.257,11,low,0,-2.62,Medium
1035,Student_1035,ROLL01035,Commerce,4,52.96,1,-0.117,0,high,1,-1.29,Low
1036,Student_1036,ROLL01036,Commerce,4,54.4,0,0.873,16,high,0,-4.78,Low
1037,Student_1037,ROLL01037,Commerce,4,100.0,0,-1.715,45,low,0,7.13,Low
1038,Student_1038,ROLL01038,CSE,3,67.06,0,-1.42,3,mid,1,0.5,Low
1039,Student_1039,ROLL01039,MBA,3,30.0,2,0.494,15,low,1,-1.18,High
1040,Student_1040,ROLL01040,MBA,4,100.0,0,0.347,4,low,1,-0.75,Low
1041,Student_1041,ROLL01041,ECE,2,77.1,0,-1.635,16,low,1,-15.44,Medium
1042,Student_1042,ROLL01042,ME,4,69.49,0,-0.228,0,low,0,7.35,Low
1043,Student_1043,ROLL01043,CE,3,74.46,0,1.428,49,low,0,0.81,Medium
1044,Student_1044,ROLL01044,CSE,2,55.56,1,-0.223,1,high,1,3.47,Low
1045,Student_1045,ROLL01045,CSE,2,44.3,0,-0.333,21,mid,1,-22.75,Medium
1046,Student_1046,ROLL01046,Physics,1,89.51,0,-0.025,36,low,1,-0.42,Low
1047,Student_1047,ROLL01047,Commerce,2,80.98,0,-0.155,31,mid,1,-2.78,Low
1048,Student_1048,ROLL01048,MBA,3,92.67,0,0.149,1,mid,1,-5.5,Low
1049,Student_1049,ROLL01049,Commerce,1,75.4,2,-1.036,42,mid,1,4.05,Medium
1050,Student_1050,ROLL01050,CSE,1,91.29,0,-0.24,3,mid,1,2.85,Low
1051,Student_1051,ROLL01051,CSE,1,85.93,0,0.217,5,mid,1,4.48,Low
1052,Student_1052,ROLL01052,BCA,4,45.28,0,0.897,9,high,0,-14.16,Medium
1053,Student_1053,ROLL01053,MBA,4,68.93,0,0.594,1,high,0,-5.26,Low
1054,Student_1054,ROLL01054,ECE,3,92.73,0,-0.788,68,low,0,11.76,Medium
1055,Student_1055,ROLL01055,CE,4,55.28,2,0.366,7,mid,1,6.31,Low
1056,Student_1056,ROLL01056,ME,2,76.94,2,-0.542,98,low,0,8.0,High
1057,Student_1057,ROLL01057,ECE,1,69.64,0,0.697,16,mid,0,-5.78,Low
1058,Student_1058,ROLL01058,BCA,2,74.8,0,-1.23,31,low,1,8.34,Low
1059,Student_1059,ROLL01059,CE,3,79.8,0,0.438,0,mid,0,3.68,Low
1060,Student_1060,ROLL01060,ECE,2,58.88,0,1.212,120,low,0,5.5,High
1061,Student_1061,ROLL01061,CE,4,100.0,0,-0.083,8,mid,1,9.89,Low
1062,Student_1062,ROLL01062,BCA,2,72.25,1,-0.814,5,high,1,5.77,Low
1063,Student_1063,ROLL01063,MBA,4,67.04,2,0.572,57,low,0,-6.05,Medium
1064,Student_1064,ROLL01064,Commerce,3,68.81,0,-1.705,1,mid,0,-7.13,Medium
1065,Student_1065,ROLL01065,CSE,1,89.92,0,-0.295,6,high,1,0.69,Low
1066,Student_1066,ROLL01066,Commerce,1,100.0,0,1.994,34,mid,0,6.51,Low
1067,Student_1067,ROLL01067,CE,3,66.2,0,-1.153,27,mid,1,9.54,Low
1068,Student_1068,ROLL01068,ME,1,93.6,1,-0.228,4,mid,0,-0.33,Low
1069,Student_1069,ROLL01069,BCA,3,74.88,0,-0.252,0,high,0,-4.05,Low
1070,Student_1070,ROLL01070,CE,4,100.0,0,0.347,5,mid,0,10.69,Low
1071,Student_1071,ROLL01071,MBA,2,100.0,0,-0.491,6,mid,1,1.59,Low
1072,Student_1072,ROLL01072,Commerce,4,38.83,1,0.887,120,low,0,-5.82,High
1073,Student_1073,ROLL01073,MBA,4,83.21,1,0.968,26,mid,1,-6.43,Low
1074,Student_1074,ROLL01074,CSE,4,62.14,0,-1.032,26,low,0,-6.93,Medium
1075,Student_1075,ROLL01075,CSE,2,71.05,1,0.069,37,low,0,-4.06,Medium
1076,Student_1076,ROLL01076,ECE,4,78.87,0,-2.0,81,low,0,-3.11,Medium
1077,Student_1077,ROLL01077,BCA,2,78.9,0,1.33,4,low,1,-16.4,Low
1078,Student_1078,ROLL01078,CSE,1,64.57,0,0.842,4,low,1,15.0,Low
1079,Student_1079,ROLL01079,ECE,1,83.0,0,-0.933,5,mid,1,6.37,Low
1080,Student_1080,ROLL01080,ECE,4,64.19,0,1.033,5,mid,1,-6.4,Low
1081,Student_1081,ROLL01081,BCA,3,63.67,0,1.144,8,low,0,-2.15,Medium
1082,Student_1082,ROLL01082,Commerce,3,72.63,3,0.092,4,high,0,12.62,Low
1083,Student_1083,ROLL01083,CSE,2,58.32,0,0.13,39,low,0,-11.5,High
1084,Student_1084,ROLL01084,CE,4,80.9,0,1.864,15,mid,1,2.37,Low
1085,Student_1085,ROLL01085,CE,4,52.12,0,-1.184,16,low,1,-6.08,Medium
1086,Student_1086,ROLL01086,Physics,3,64.69,0,0.362,21,mid,0,-1.2,Low
1087,Student_1087,ROLL01087,CE,4,61.66,1,0.51,2,mid,0,-4.5,Medium
1088,Student_1088,ROLL01088,ECE,2,68.18,0,0.078,7,high,0,4.43,Low
1089,Student_1089,ROLL01089,Commerce,1,61.71,1,0.381,3,high,0,9.37,Low
1090,Student_1090,ROLL01090,MBA,1,85.46,0,0.309,0,low,1,-5.26,Low
1091,Student_1091,ROLL01091,Physics,4,100.0,0,-0.031,0,high,0,8.82,Low
1092,Student_1092,ROLL01092,CSE,4,77.96,0,1.222,2,low,0,-19.94,Low
1093,Student_1093,ROLL01093,CE,1,77.63,1,1.687,52,low,1,-8.52,Medium
1094,Student_1094,ROLL01094,CE,1,71.44,1,-0.475,25,mid,0,2.72,Low
1095,Student_1095,ROLL01095,CSE,2,43.43,0,0.624,6,low,0,2.44,Medium
1096,Student_1096,ROLL01096,ECE,1,61.7,0,-0.034,9,low,1,-12.8,Low
1097,Student_1097,ROLL01097,CE,4,73.94,0,0.292,17,mid,1,-0.76,Low
1098,Student_1098,ROLL01098,ME,1,72.42,0,-0.612,3,high,1,-5.14,Low
1099,Student_1099,ROLL01099,ECE,1,54.22,0,-1.064,20,low,1,0.05,Low
1100,Student_1100,ROLL01100,MBA,3,67.48,0,0.08,31,low,0,1.15,Low
1101,Student_1101,ROLL01101,CE,3,78.82,0,1.106,9,low,1,-13.5,Low
1102,Student_1102,ROLL01102,Commerce,2,72.94,0,-0.041,1,high,1,-6.24,Low
1103,Student_1103,ROLL01103,ME,1,65.6,0,-0.161,67,low,1,-8.54,Medium
1104,Student_1104,ROLL01104,CE,2,70.3,0,-0.508,10,mid,0,-0.83,Medium
1105,Student_1105,ROLL01105,ME,2,82.51,0,-1.409,14,mid,0,4.38,Low
1106,Student_1106,ROLL01106,ME,2,93.51,0,-0.045,6,low,0,8.88,Low
1107,Student_1107,ROLL01107,ECE,4,96.8,0,-1.027,12,mid,1,2.14,Low
1108,Student_1108,ROLL01108,CSE,3,96.58,0,-0.784,9,high,0,-8.96,Low
1109,Student_1109,ROLL01109,ME,3,89.63,0,0.208,7,high,1,-3.73,Low
1110,Student_1110,ROLL01110,ECE,4,74.6,1,-1.44,33,low,1,-10.38,Medium
1111,Student_1111,ROLL01111,MBA,2,50.6,1,0.176,5,high,1,-4.22,Low
1112,Student_1112,ROLL01112,CE,2,89.36,0,-1.724,3,mid,0,-1.79,Low
1113,Student_1113,ROLL01113,Commerce,2,71.07,0,0.585,2,high,1,1.89,Low
1114,Student_1114,ROLL01114,Physics,2,73.3,0,2.0,1,high,0,6.77,Low
1115,Student_1115,ROLL01115,ECE,1,77.55,1,0.092,22,low,1,-1.01,Low
1116,Student_1116,ROLL01116,CSE,4,61.9,1,-0.846,13,mid,0,-11.66,Medium
1117,Student_1117,ROLL01117,BCA,2,44.41,1,1.149,29,mid,1,-24.59,Medium
1118,Student_1118,ROLL01118,BCA,3,86.37,1,1.136,4,high,1,1.45,Low
1119,Student_1119,ROLL01119,BCA,2,58.94,0,0.999,14,mid,1,5.44,Low
1120,Student_1120,ROLL01120,ECE,2,46.69,0,0.796,8,high,0,-3.88,Low
1121,Student_1121,ROLL01121,Physics,4,78.52,0,0.182,6,mid,0,4.14,Low
1122,Student_1122,ROLL01122,ME,3,100.0,0,2.0,5,high,0,0.26,Low
1123,Student_1123,ROLL01123,CSE,2,98.94,0,-2.0,27,low,0,2.08,Low
1124,Student_1124,ROLL01124,CE,1,73.15,1,-0.029,79,low,0,-4.29,Medium
1125,Student_1125,ROLL01125,Physics,3,84.49,1,1.422,13,mid,0,3.84,Low
1126,Student_1126,ROLL01126,CE,1,100.0,2,-0.49,7,high,0,2.43,Low
1127,Student_1127,ROLL01127,ECE,1,75.37,0,-1.027,32,low,1,-15.81,Medium
1128,Student_1128,ROLL01128,Commerce,3,30.0,0,-0.658,50,low,0,-27.06,High
1129,Student_1129,ROLL01129,MBA,4,80.73,0,2.0,1,mid,0,1.86,Low
1130,Student_1130,ROLL01130,Commerce,3,83.07,0,0.447,10,mid,1,5.71,Low
1131,Student_1131,ROLL01131,Physics,2,47.79,0,-1.047,8,mid,0,-6.58,Medium
1132,Student_1132,ROLL01132,ECE,2,70.81,1,-0.613,22,mid,0,-2.18,Medium
1133,Student_1133,ROLL01133,ECE,2,58.49,0,0.002,0,high,1,-14.0,Low
1134,Student_1134,ROLL01134,CSE,3,48.9,0,0.365,23,mid,0,-7.54,Low
1135,Student_1135,ROLL01135,CSE,3,79.71,0,0.594,5,low,1,-7.41,Low
1136,Student_1136,ROLL01136,CE,4,92.74,0,0.337,15,low,0,-5.22,Low
1137,Student_1137,ROLL01137,CSE,4,76.16,2,-0.296,3,high,1,2.07,Low
1138,Student_1138,ROLL01138,CSE,1,68.18,0,0.166,16,mid,1,-6.66,Low
1139,Student_1139,ROLL01139,Commerce,4,44.14,1,0.193,10,low,1,1.41,Medium
1140,Student_1140,ROLL01140,Commerce,4,78.42,2,0.371,120,low,1,-3.92,High
1141,Student_1141,ROLL01141,ME,2,100.0,0,0.823,0,high,1,-3.56,Low
1142,Student_1142,ROLL01142,Physics,3,79.19,0,-0.535,4,mid,1,3.04,Low
1143,Student_1143,ROLL01143,CSE,3,72.06,0,0.73,0,low,1,-5.97,Low
1144,Student_1144,ROLL01144,BCA,1,63.73,0,-0.601,2,mid,1,-11.15,Low
1145,Student_1145,ROLL01145,BCA,1,100.0,1,1.025,14,low,1,8.84,Low
1146,Student_1146,ROLL01146,Commerce,2,61.01,0,0.504,46,low,0,-8.11,Medium
1147,Student_1147,ROLL01147,CSE,1,61.75,1,-0.858,1,mid,1,-6.08,Medium
1148,Student_1148,ROLL01148,CE,3,100.0,0,-1.073,20,high,1,0.98,Low
1149,Student_1149,ROLL01149,BCA,1,98.25,0,-1.181,19,low,1,-9.47,Low
1150,Student_1150,ROLL01150,Commerce,1,100.0,0,0.448,3,mid,1,2.3,Low
1151,Student_1151,ROLL01151,MBA,4,94.54,1,-0.363,1,mid,1,1.92,Low
1152,Student_1152,ROLL01152,MBA,1,67.14,1,0.37,9,mid,0,4.76,Low
1153,Student_1153,ROLL01153,Commerce,2,91.11,2,0.218,22,mid,0,7.84,Low
1154,Student_1154,ROLL01154,CE,2,77.22,0,0.095,13,mid,0,-16.75,Medium
1155,Student_1155,ROLL01155,MBA,1,56.98,0,0.688,3,mid,0,1.38,Low
1156,Student_1156,ROLL01156,Physics,1,59.0,0,0.858,7,mid,1,-7.54,Medium
1157,Student_1157,ROLL01157,Commerce,4,68.53,0,-2.0,25,mid,1,-7.91,Medium
1158,Student_1158,ROLL01158,BCA,2,76.09,0,-0.961,5,high,0,8.02,Low
1159,Student_1159,ROLL01159,ECE,1,60.62,0,-0.693,4,high,1,-13.19,Low
1160,Student_1160,ROLL01160,MBA,4,71.82,0,0.701,19,mid,1,9.12,Low
1161,Student_1161,ROLL01161,ECE,2,53.77,0,-0.446,17,mid,1,-7.03,Low
1162,Student_1162,ROLL01162,Physics,1,64.93,0,-0.771,19,mid,0,8.47,Low
1163,Student_1163,ROLL01163,ME,3,93.5,1,-1.998,27,mid,1,-0.53,Low
1164,Student_1164,ROLL01164,MBA,2,66.5,0,0.11,48,low,0,3.25,Medium
1165,Student_1165,ROLL01165,ECE,2,61.13,2,0.108,38,mid,1,-14.76,Medium
1166,Student_1166,ROLL01166,CE,4,55.12,0,1.737,25,mid,1,-11.43,Low
1167,Student_1167,ROLL01167,CE,4,71.34,0,0.865,0,high,1,-9.56,Low
1168,Student_1168,ROLL01168,ME,4,62.26,0,-0.313,27,low,0,3.94,Medium
1169,Student_1169,ROLL01169,ECE,4,76.96,1,0.262,5,mid,0,6.87,Low
1170,Student_1170,ROLL01170,ECE,1,45.49,0,-0.187,89,low,1,-4.92,High
1171,Student_1171,ROLL01171,MBA,1,67.03,1,0.216,16,low,0,-5.82,Medium
1172,Student_1172,ROLL01172,Commerce,1,67.9,0,1.073,31,mid,0,-10.12,Low
1173,Student_1173,ROLL01173,ME,1,96.76,0,2.0,41,mid,0,6.85,Low
1174,Student_1174,ROLL01174,ME,3,56.15,0,-2.0,6,low,1,-3.91,Medium
1175,Student_1175,ROLL01175,ECE,2,64.8,0,1.406,20,high,1,-1.39,Low
1176,Student_1176,ROLL01176,CSE,2,55.19,0,0.541,45,mid,1,13.29,Low
1177,Student_1177,ROLL01177,ME,2,74.67,0,-0.532,5,mid,1,2.26,Low
1178,Student_1178,ROLL01178,ECE,3,85.0,0,-0.17,19,low,1,3.83,Low
1179,Student_1179,ROLL01179,CSE,2,56.6,0,-1.052,7,mid,1,-6.8,Medium
1180,Student_1180,ROLL01180,ME,2,48.67,0,-0.825,28,mid,1,-21.35,Medium
1181,Student_1181,ROLL01181,Physics,4,72.62,0,-0.457,26,low,0,-14.27,Medium
1182,Student_1182,ROLL01182,ME,2,61.44,0,-1.122,48,mid,1,1.26,Low
1183,Student_1183,ROLL01183,CE,4,77.88,0,1.242,16,low,0,4.72,Low
1184,Student_1184,ROLL01184,CSE,4,81.89,0,0.224,21,mid,1,-0.15,Medium
1185,Student_1185,ROLL01185,ECE,1,49.01,0,0.234,120,low,0,4.93,High
1186,Student_1186,ROLL01186,CE,3,54.35,2,1.881,7,high,1,0.91,Low
1187,Student_1187,ROLL01187,ECE,4,71.99,2,1.516,24,low,1,-15.06,Medium
1188,Student_1188,ROLL01188,ECE,2,46.74,0,-2.0,10,mid,1,-13.77,Medium
1189,Student_1189,ROLL01189,Physics,3,94.43,0,0.46,0,mid,0,11.63,Low
1190,Student_1190,ROLL01190,Commerce,4,54.25,0,0.89,26,low,0,6.29,Low
1191,Student_1191,ROLL01191,MBA,4,100.0,0,-0.479,9,low,1,5.58,Low
1192,Student_1192,ROLL01192,Commerce,1,97.48,0,0.152,0,mid,0,-1.05,Low
1193,Student_1193,ROLL01193,CE,3,67.89,1,-0.014,83,low,1,-4.57,High
1194,Student_1194,ROLL01194,Physics,2,69.18,0,-0.125,0,high,1,-0.89,Low
1195,Student_1195,ROLL01195,MBA,3,90.03,0,-2.0,56,mid,1,8.46,Medium
1196,Student_1196,ROLL01196,BCA,3,100.0,0,-0.52,12,low,0,-1.4,Low
1197,Student_1197,ROLL01197,Commerce,3,30.0,3,1.086,8,mid,1,-8.43,High
1198,Student_1198,ROLL01198,Commerce,1,54.63,0,0.386,39,mid,1,-2.21,Low
1199,Student_1199,ROLL01199,Commerce,4,61.8,1,-0.654,120,low,0,4.32,High
1200,Student_1200,ROLL01200,ME,3,98.8,0,1.68,0,high,1,3.69,Low
1201,Student_1201,ROLL01201,ECE,2,58.05,0,1.896,3,mid,0,-4.2,Low
1202,Student_1202,ROLL01202,BCA,2,70.79,0,-1.127,2,mid,0,-6.61,Low
1203,Student_1203,ROLL01203,CE,2,83.11,0,0.888,83,low,1,9.99,Low
1204,Student_1204,ROLL01204,MBA,2,61.18,3,-1.54,14,low,1,-5.89,Medium
1205,Student_1205,ROLL01205,ECE,3,76.42,0,-0.945,16,mid,0,2.17,Low
1206,Student_1206,ROLL01206,Commerce,1,100.0,0,-0.224,6,high,1,10.57,Low
1207,Student_1207,ROLL01207,CSE,4,49.62,0,0.118,27,low,0,-21.06,Medium
1208,Student_1208,ROLL01208,ECE,2,69.56,3,0.579,19,low,0,-6.56,Medium
1209,Student_1209,ROLL01209,Physics,2,41.55,0,-0.9,0,mid,0,-12.52,Medium
1210,Student_1210,ROLL01210,MBA,2,47.35,0,-0.2,28,low,1,-11.98,Medium
1211,Student_1211,ROLL01211,ME,3,72.06,0,1.272,86,low,1,-1.26,Medium
